,text,label,id
298,я сейчас тупо зажгу свечу и сяду читать слово о походе игоря потому что идти спать так рано я не готова,neutral,1265776652748980232
299,@yougotnojamsri в поисковике твиттера,neutral,1273996913940082688
300,@Paper_Paper3 На каких основаниях?,neutral,1320797541013856256
301,Сонхва в кино... я о таком даже не могла мечтать...😻😻😻 вот просыпаешься утречком а там может и тхт в кино зарулят... Я СЫГРАЮ В ЯЩИК!),positive,1317017822967496704
302,Это @marydurer после последних синглов БХ https://t.co/VPGLG4O1wl,neutral,1264198394840580096
303,@vibe_crc Всё гениальное просто,positive,1255418588338536451
304,"Blog Alexandra  Mazunina: Сдали Крым! Как живут сейчас Акимов, Зубков, Аксен... https://t.co/WxO9CdQVE0",negative,1259431518012952576
305,пью адреналин и ем сырок с кокосом чувствую себя счастливой,positive,1278354510587613184
306,"Я ж что-то хотела сделать -.- 
Собиралась.. и.. и.. не помню 😥",neutral,1217174265943986178
307,@Son18Chon Тоже верно. НУ ЛАНА ЩА ПОМЕНЯЕМСЯ,neutral,1334154545350455302
308,"Женщина: индивидуальность персонажки, проработка образа
Мужик: подрочить",skip,1331958982404153345
309,@sashoksnegnoe )) и ноги)),skip,1310868155435229185
310,@moonhobikoo я уже 🥴,neutral,1254694982784618496
311,Эхнээсээ хариулт иржээнэ. 🙄 https://t.co/mH6sgNhoWE,skip,1337432750446567427
312,"с 8 марта мои любимые сильные и не зависимые, в честь тех девушек борющихся за права девушек и женщин😘",speech,1236369858901639168
313,Смотрю на цену 1 года ординатуры и может ну нахуй вашу вышку,negative,1329989676988502016
314,@Volosati_Shmel наша историчка назвала весь класс шлюхами🤩 лучшая учительница,negative,1316353885624303617
315,@etufilns @NCTsmtown_DREAM в смысле... это же седрик,neutral,1308055551616733184
316,@odmars77 Нуруугаа угаалганаа муу моньдоор ккк,skip,1287963384227405824
317,"@lover_of_loki вот блин
научи",neutral,1340274794059747329
318,@0686koz это не Волочкова,neutral,1302118547854942209
319,не понравится* (не кидайте тапки),negative,1268636715087998976
320,@apk17_20 тоже хочу попробовать в вов поиграть...,neutral,1269715120952872961
321,@purplechanmi спасибо😘💕,speech,1309725169850736640
322,"Юра,мы все проебали

Фильм, 2020. https://t.co/dU2YBlR0fq",negative,1332615130929106944
323,@Granitsi_Razuma в прямом))) судя по фразе выше))),skip,1237086736771153925
324,@Patrickterno НУ ШТОЖ Я ЖДУ https://t.co/40dfKnFcAC,neutral,1262783308007714817
325,@dangerousfag Это социальный конструкт,neutral,1335602276493307905
326,Не злите Сергея Валерьевича,neutral,1289340827244797953
327,Итс ми.... Нагито комаэда он зе нинтендо диэс...... https://t.co/imZ4mN4Z0k,skip,1342063886992859147
328,Когспекты по анатомии даже не писата вообще😭😭😭😭 времени мало осталось а я вообще тооолько начала делать. Блиннннннн,negative,1303063587469045762
329,@sergeysuchar @cheguevaralinch @fil1957 Не цепляйте его ник в переписке со мной и мой ник в переписке с ним.,neutral,1275531546871705601
330,@im_tired002 я хочу!!! и если ты хочешь и тебе не трудно я буду только рада🥺🥺🥺,skip,1324754019575861249
331,"надеюсь, я не встречусь со своей девушкой",neutral,1238764659676794880
332,@softtochka а потом вы вместе практикуетесь:),positive,1305502914987929600
333,ААААААА (не спизидла а немного изменила) 🥺🥺🥺#федорбасманов https://t.co/LVflN93s1S,skip,1310231061633421312
334,@brightxwful да она классная https://t.co/eMqeq4BsbP,positive,1247070807693692928
335,@HP_peach_ спасибо заяц🤧💔,speech,1316405895010627591
336,как же я ненавижу себя господи какая срань,negative,1251070823122849792
337,@abernathyblyat когда читала тоже про тебя подумала,neutral,1306311660668411905
338,Только что опубликовано фото https://t.co/uPG8cDIkCD,neutral,1311495547820310528
339,@STRONG_YARONTA @gogotyn36 Память возвращается. Динамика положительная,positive,1339073453102682113
340,@latiniano А почему вообще такой вопрос? Разве есть возможность отказа?,negative,1336473580218044417
341,представьте Хуа Чена с такой серьгой...😳 https://t.co/9M9s0caj6p,neutral,1331605276735250437
342,Билл Гейтс покинул совет директоров Майкрософт. Он планирует посвятить свободное время филантропии.,neutral,1238778047911903232
343,@bokulittlepie диан уссалась,skip,1237854625765588998
344,"@sharvarko @typodar Что одно, что другое, все кроме Москвы дно.",negative,1340141947864961025
345,@jjsijjss ТЫ УГАДАЛА,neutral,1261249824323706882
346,Как выглядит потомство кота с самым нестандартным окрасом https://t.co/9glhtsmUcS,neutral,1274825087670267905
347,@osaakji прощай.,neutral,1306212310202175494
348,Листья березы #Природа #Якутия https://t.co/JCQUDJSFGh,neutral,1272649619634376704
349,"@vooobrajala Мы все 94 года выпуска, прости господи))",positive,1302913771111841793
