text,label,id
@Iamjustira Удачи 🚀,speech,1303392026642329600
Чувствую себя Англией https://t.co/Kywu9ApqCS,neutral,1218981239216115719
хочу ещё пятый,positive,1257678949095800832
@endelos_sovn Конечно❤,neutral,1268635196741607425
@bzzzina готова помереть,negative,1286993644361322496
"Ярославские актеры высказали свое мнение по поправкам в Конституцию
https://t.co/HntWsfScJJ https://t.co/NenMu2C5G4",neutral,1243160835557675008
"время привыкать к новому лэйауту на письменном столе, потому что принтер башой",neutral,1259566763374710784
"спасибо,батат,что существуешь",speech,1234055584556703750
"@spacelordrock А почему ему золотой дали? Что бы визуально понимать где Путин, а где остальные?",neutral,1242452723771019266
@EchoMskNews А зачем им помоготь Украине?,neutral,1289140515661910018
"какой он крутой хоспади 😭💘
обожаю таких молчаливых дядек которые просто офигенно делают свою работу лол",positive,1278435087357542401
заиграл такой ост что я подумала что щас начнется judas леди гаги,neutral,1254771478517579784
@Marishka1970 @qU1wtv08HoS7vhl Что с кофе не выдавали?,neutral,1219170876282822656
"Нет, я не пропустила никакое слово",neutral,1219770917603172354
"#НоваяАватарка
Нашёл фотку с братишкой @FilthyTeaBag в плохом качестве, но с хорошим вайбом https://t.co/3bdA428ScZ",neutral,1343053193320804354
@demidovargmu Мне очень приятно что мои куколки Вам нравятся)) спасибо за эти слова! Они очень вдохновляют🤗,positive,1313841988257615874
@lover_of_loki ТААААКС А ВОТ ТУТ УЖЕ ИНТЕРЕСНО ЧТО ДАЛЬШЕ,positive,1257425755732152320
@mi_Lord_ С днем рождения! ❤️,speech,1319504760047869959
"Господи, как избавиться от краша на человека, которому на меня плевать",negative,1334267661526716416
"@Shtirlitz53 Может они просто убедиться , умер мер таки или нет .",neutral,1341736186033958912
@yuyushimaa за рисование извинись. ты крутая.,skip,1270069497693683712
хорикоши сказал что скоро закончит бнха но я не получила еще ни одной нормальной арки хоть какой нибудь персонажки.....сайленс.......,skip,1342039165777682432
@ne_molokkko Но за мем спасибо,speech,1318510680643952640
"Блять, они включили чеканную монету... Снова она в моей голове",negative,1271864966006607874
"БЛЯТЬ МЫ С ЮЛЕЙ ПРИДУМАЛИ СВОЙ МИР ГДЕ МЫ С НЕЙ ТВОРИМ ВСЯКУЮ БИБУ И ТЕПЕРЬ РЕВЕМ НАД ТЕМ,ЧТО ЭТОГО НЕ БУДЕТ😭😭",negative,1310995511260913665
"@vgmax АБСОЛЮТНО точно, спасибо за понимание.",speech,1341573937772322816
"и вот вроде все нормально но сука я буквально рассталась со своей детской травмой 

чувствую себя странно",negative,1277517084247891969
"За окном снова дождь. Заебал, мы скоро уплывем нахуй.",negative,1283315134920826880
@anhelmortemm &lt;ззззз https://t.co/R2FMt6SHDL,skip,1293891114408325120
@Dark_Princess_w Я выезжаю за масочками 😅,positive,1244902990059843586
"Договорилась с друзьями встретиться в 10... хе
Я боюсь что если я лягу я не проснусь :""с",negative,1307871241311850496
Теперь он ещё и Минисо рекламирует......,neutral,1261556520199884800
@ucan_not Ну ладно давай я с тобой поболтаю пока ты не захочешь спать😤,positive,1338948567709478912
Вологодчина в семёрке крупнейших производителей молока в стране https://t.co/MbFAjJN2cX #вологодчин #молоко с помощью @kp_vologda,positive,1265915819730534401
@smoky_mello судьба 👅,neutral,1272964012066684937
"Я больше никуда не пойду
Просто некуда",negative,1222803344886063104
"@Qtzik_you Вау, здорово",positive,1276834557728370689
Только что опубликовано фото https://t.co/MrUTWvYJ1q,neutral,1330472403626037249
намджун 🤝 мои мочалки когда я использую этот смайл🚬🚬 просто помолчим. https://t.co/1c1UIwqfPP,neutral,1219700042266824704
"КОСМОС: Астрономы создают облачный атлас для горячих, похожих на Юпитер экзопланет https://t.co/wgBvzIZdRG",neutral,1265550428772675584
@ibuum83 Но умрешь потом,negative,1291644594837491712
@Doctor_Mengele Мои соболезнования...,negative,1340313339709317120
Почему на ютубе до сих пор нет видео «Что видит человек под Новичком? Плюсы и минусы употребления»?,neutral,1341855392352100352
@byndblyat ООО БОЛЬШЕ 2Х ММ,neutral,1342745864083746817
"@mimimurr1 А если будем повторяться, то придёт Александр 🤓 https://t.co/JBkfzbpLrx",neutral,1330101090285707270
@od2slp мой родной бурдж халифа,neutral,1213921516078977025
"жить надо так, чтобы присылать пичи видео для поднятия настроения, где ты уставший флексишь под карди би.",positive,1284184186325274624
